Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Banda ancha fija,Dial up,Accesos por cada 100 hogares,Accesos por cada 100 hab
2016,2,Entre Ríos,112809.0,58768.0,169.0,6434.0,193.0,178194,179.0,44.73887454518738,13.377306134693265
2016,2,Formosa,22101.0,5658.0,6.0,1023.0,14.0,28801,1.0,19.370070664563997,4.930439412017454
2016,2,Jujuy,33758.0,7374.0,22.0,0.0,35.0,41187,2.0,21.888281043576683,5.597761384701527
2016,2,La Pampa,12754.0,44654.0,4708.0,6225.0,547.0,68403,485.0,60.43686025737927,19.91385540427254
2016,2,La Rioja,16691.0,0.0,15.0,2.0,28.0,16718,18.0,16.878902611111524,4.4934890589340855
2016,2,Mendoza,153321.0,13030.0,2576.0,29.0,1868.0,169274,1550.0,32.12597179442594,8.96594364845842
2016,2,Misiones,59573.0,36145.0,77.0,5.0,15.0,95808,7.0,29.239512823021975,7.964976216879448
2016,2,Neuquén,51742.0,42370.0,1088.0,12466.0,2849.0,108224,2291.0,59.098285533662036,17.594175765043765
2016,2,Río Negro,67031.0,28100.0,939.0,3300.0,1334.0,99631,1073.0,46.240113078127436,14.224291356155328
2016,2,Salta,79438.0,24719.0,85.0,151.0,539.0,104929,3.0,32.08172602508202,7.770812428027119
2016,2,San Juan,48670.0,451.0,770.0,1214.0,908.0,51392,621.0,27.34078151409113,6.964997582946448
2016,2,San Luis,11432.0,1063.0,354.0,30.0,377.0,12939,317.0,9.603733851602321,2.7487304539676813
2016,2,Santa Cruz,15453.0,2722.0,396.0,4996.0,2586.0,25797,356.0,26.728911725319804,7.955357767523354
2016,2,Santa Fe,336244.0,219088.0,2981.0,4744.0,1417.0,563867,607.0,52.436477259371124,16.489119309020037
2016,2,Santiago Del Estero,32101.0,3900.0,19.0,911.0,30.0,36958,3.0,15.888925047306124,3.943453095409565
2016,2,Tierra Del Fuego,22636.0,5707.0,665.0,1.0,2350.0,30740,619.0,67.71824288255286,20.081326844262296
2016,2,Tucumán,145486.0,2968.0,116.0,58.0,49.0,148636,41.0,37.23568289338424,9.224512334342581
2016,1,Buenos Aires,1583560.0,1200859.0,111231.0,21108.0,25757.0,2929903,12612.0,57.33590782254113,17.53507921643952
2016,1,Capital Federal,454425.0,832126.0,36332.0,2284.0,12729.0,1328079,9817.0,115.16005888884817,43.75778412718348
2016,1,Catamarca,26096.0,243.0,15.0,1.0,34.0,26376,13.0,25.910217981190538,6.606879526910472
2016,1,Chaco,56353.0,29994.0,211.0,52.0,41.0,86635,16.0,28.07514644775236,7.524734075579937
2016,1,Chubut,43967.0,834.0,916.0,13280.0,4803.0,62060,1740.0,36.0927055378499,11.115931499378867
2016,1,Córdoba,350884.0,252346.0,674.0,5636.0,386.0,609692,234.0,55.283092783740216,16.972666239608547
2016,1,Corrientes,55454.0,28491.0,192.0,1354.0,45.0,85510,26.0,30.080785004133055,7.940601449315725
2016,1,Entre Ríos,113101.0,54948.0,146.0,6425.0,193.0,174634,179.0,43.84596814466226,13.142540095674788
2016,1,Formosa,21852.0,5420.0,5.0,1023.0,14.0,28313,1.0,19.041878369434937,4.858053690123639
2016,1,Jujuy,33481.0,6751.0,22.0,0.0,35.0,40287,2.0,21.41001128856396,5.491800261988138
2016,1,La Pampa,12754.0,41881.0,4536.0,6209.0,549.0,65442,487.0,57.84086865504526,19.101771424266833
2016,1,La Rioja,16645.0,0.0,16.0,2.0,28.0,16673,18.0,16.83351837249417,4.4969582015400285
2016,1,Mendoza,153299.0,13030.0,2576.0,34.0,1871.0,169257,1553.0,32.12333888801278,8.990567825336337
2016,1,Misiones,59538.0,33330.0,70.0,5.0,15.0,92951,7.0,28.36765259095629,7.751215322654614
2016,1,Neuquén,51702.0,36122.0,1085.0,12502.0,2850.0,101969,2292.0,55.75393700425406,16.65921009321782
2016,1,Río Negro,66894.0,27312.0,937.0,3341.0,1338.0,98745,1077.0,45.83512638708331,14.14929460475045
2016,1,Salta,78973.0,22741.0,73.0,132.0,507.0,102423,3.0,31.315545971153234,7.6113150931071925
2016,1,San Juan,48670.0,451.0,770.0,1195.0,908.0,51373,621.0,27.330794110004312,6.982387580659241
2016,1,San Luis,11432.0,1042.0,354.0,27.0,377.0,12915,317.0,9.586346282770212,2.752950183918377
2016,1,Santa Cruz,15654.0,2723.0,396.0,5088.0,2426.0,25931,356.0,26.865862521449994,8.051419802811122
2016,1,Santa Fe,338052.0,204816.0,3014.0,4686.0,1428.0,551378,618.0,51.27734085407622,16.157804349232396
2016,1,Santiago Del Estero,32838.0,3900.0,19.0,911.0,30.0,37695,3.0,16.205749206821952,4.032855070541266
2016,1,Tierra Del Fuego,22636.0,4834.0,665.0,1.0,2350.0,29867,619.0,65.83304163135006,19.6541853628346
2016,1,Tucumán,144233.0,2165.0,116.0,74.0,49.0,146596,41.0,36.72477136636591,9.127106142747772
2015,4,Buenos Aires,1586343.0,1223603.0,103269.0,20397.0,25773.0,2946743,12642.0,58.29182182733718,17.683348856285942
2015,4,Capital Federal,455427.0,879950.0,19818.0,2273.0,12758.0,1360381,9845.0,118.13036321153807,44.832983780989366
2015,4,Catamarca,26180.0,242.0,15.0,1.0,34.0,26459,13.0,26.23945178859185,6.643394374998431
2015,4,Chaco,56818.0,29456.0,186.0,52.0,41.0,86537,16.0,28.35056623514143,7.53670916277073
2015,4,Chubut,43968.0,811.0,916.0,13521.0,4803.0,62279,1740.0,36.89017827786587,11.205552103480567
2015,4,Córdoba,353530.0,266062.0,480.0,5613.0,385.0,625835,235.0,57.364881766079215,17.46916799414709
2015,4,Corrientes,55681.0,28178.0,177.0,1354.0,45.0,85409,26.0,30.33643144533882,7.950363156694786
2015,4,Entre Ríos,113983.0,53411.0,122.0,6427.0,194.0,173957,180.0,44.10854807300098,13.123962308090587
2015,4,Formosa,21734.0,5314.0,4.0,1023.0,14.0,28088,1.0,19.06549151678632,4.8305631271657905
2015,4,Jujuy,32934.0,6933.0,22.0,0.0,35.0,39922,2.0,21.47147379391073,5.458341251601313
2015,4,La Pampa,12755.0,42705.0,4327.0,6205.0,374.0,66054,312.0,58.75633720012275,19.272161272149656
2015,4,La Rioja,16886.0,0.0,16.0,2.0,28.0,16914,18.0,17.315778648410653,4.577775134234902
2015,4,Mendoza,153293.0,13030.0,2572.0,38.0,1874.0,169251,1556.0,32.48895249500142,9.015907568565332
2015,4,Misiones,60252.0,32533.0,48.0,5.0,15.0,92846,7.0,28.686658891542372,7.766317103077486
2015,4,Neuquén,51680.0,38902.0,1048.0,12934.0,2852.0,105122,2294.0,58.2893377687955,17.22630452981118
2015,4,Río Negro,66851.0,27221.0,915.0,3407.0,1328.0,98655,1067.0,46.43948111494307,14.185024658290292
2015,4,Salta,78744.0,22446.0,47.0,129.0,554.0,101917,3.0,31.593492648071866,7.599850568087338
2015,4,San Juan,48670.0,451.0,770.0,1230.0,908.0,51408,621.0,27.6648539357743,7.007150043164227
2015,4,San Luis,11432.0,1025.0,354.0,30.0,377.0,12901,317.0,9.705768984506312,2.759291577250979
2015,4,Santa Cruz,15614.0,2723.0,396.0,5261.0,2409.0,26047,356.0,27.74476906647967,8.143243109871943
2015,4,Santa Fe,339843.0,212911.0,2885.0,4596.0,1437.0,561045,627.0,52.60808978585806,16.474943169318767
2015,4,Santiago Del Estero,33582.0,4365.0,19.0,1139.0,30.0,39132,3.0,17.00497803803607,4.197822731421939
2015,4,Tierra Del Fuego,22636.0,4301.0,665.0,1.0,2350.0,29334,619.0,66.46220433623792,19.441920240938828
2015,4,Tucumán,144188.0,1653.0,116.0,88.0,50.0,146053,42.0,37.06217328329588,9.122607419100433
2015,3,Buenos Aires,1585467.0,1183894.0,113590.0,19989.0,25825.0,2916070,12695.0,57.68868105608009,17.5478839831824
2015,3,Capital Federal,454815.0,871262.0,30974.0,2229.0,12788.0,1362193,9875.0,118.28921116431961,44.91109222814752
2015,3,Catamarca,25801.0,242.0,15.0,1.0,34.0,26080,13.0,25.863781184637624,6.5638473961451576
2015,3,Chaco,56282.0,28809.0,186.0,52.0,41.0,85354,16.0,27.963072793479412,7.454020298824401
2015,3,Chubut,43964.0,792.0,916.0,13408.0,4803.0,62143,1740.0,36.81180991463324,11.233578169758335
2015,3,Córdoba,351692.0,264055.0,1450.0,5412.0,389.0,622761,237.0,57.08340378951846,17.430734989025318
2015,3,Corrientes,55792.0,27604.0,176.0,1340.0,47.0,84931,28.0,30.16741240901903,7.9251911359201195
2015,3,Entre Ríos,113909.0,51945.0,122.0,6261.0,197.0,172252,182.0,43.67718163526334,13.027710914374044
2015,3,Formosa,21573.0,5264.0,2.0,899.0,14.0,27751,1.0,18.836751773785252,4.783639923880968
2015,3,Jujuy,32598.0,6895.0,22.0,0.0,35.0,39548,2.0,21.2703333470887,5.423454555427568
2015,3,La Pampa,12755.0,41886.0,4078.0,6195.0,557.0,64976,495.0,57.96395975091518,19.055588379965016
2015,3,La Rioja,16725.0,0.0,16.0,2.0,28.0,16753,18.0,17.151129442032545,4.550079085806065
2015,3,Mendoza,153299.0,13030.0,2572.0,42.0,1880.0,169261,1562.0,32.49199583186653,9.042401990754488
2015,3,Misiones,59921.0,31635.0,46.0,5.0,15.0,91615,7.0,28.306345093436885,7.687041384274881
2015,3,Neuquén,47102.0,36620.0,1045.0,13051.0,2798.0,98376,2240.0,54.59931489671118,16.195213031371225
2015,3,Río Negro,66806.0,27130.0,917.0,3415.0,1346.0,98529,1085.0,46.389186656745146,14.21984560217436
2015,3,Salta,78064.0,21688.0,47.0,129.0,645.0,100570,3.0,31.175945212858434,7.525378783060509
2015,3,San Juan,48670.0,451.0,770.0,1231.0,908.0,51409,621.0,27.66538565566005,7.027462887351242
2015,3,San Luis,11432.0,1025.0,354.0,31.0,377.0,12902,317.0,9.70650326873876,2.7688118552652248
2015,3,Santa Cruz,15540.0,2718.0,396.0,5226.0,2391.0,25912,359.0,27.606060983429437,8.159354482038923
2015,3,Santa Fe,337042.0,209673.0,4169.0,4426.0,1428.0,556097,641.0,52.14595474084349,16.3639671637834
2015,3,Santiago Del Estero,33886.0,4365.0,19.0,1097.0,30.0,39394,3.0,17.11882253135319,4.237302719178804
2015,3,Tierra Del Fuego,22636.0,8085.0,665.0,1.0,2350.0,33118,619.0,74.85845784033849,22.04802112197417
2015,3,Tucumán,142925.0,1135.0,116.0,88.0,50.0,144272,42.0,36.61035952774264,9.04046893117945
2015,2,Buenos Aires,1581770.0,1141052.0,115660.0,19268.0,26040.0,2871079,12711.0,56.80280561439208,17.32566254457297
2015,2,Capital Federal,453178.0,858342.0,19786.0,2172.0,12806.0,1336391,9893.0,116.06627091860372,44.08485428379352
2015,2,Catamarca,25387.0,242.0,15.0,1.0,34.0,25666,13.0,25.45341804469818,6.475144864314208
2015,2,Chaco,55767.0,27809.0,179.0,52.0,41.0,83832,16.0,27.46453938839946,7.341229538625331
2015,2,Chubut,43949.0,762.0,916.0,13055.0,4803.0,61745,1740.0,36.58246720458481,11.215678099350221
2015,2,Córdoba,348130.0,255596.0,435.0,5199.0,386.0,609510,236.0,55.86916350781819,17.106520102782877
2015,2,Corrientes,55238.0,26553.0,157.0,1321.0,47.0,83288,28.0,29.584012668108493,7.790823368355694
2015,2,Entre Ríos,113378.0,49767.0,119.0,6031.0,197.0,169309,183.0,42.93197901645878,12.837181261223597
2015,2,Formosa,21097.0,5164.0,2.0,737.0,50.0,27013,37.0,18.36026720527858,4.673478484721786
2015,2,Jujuy,32183.0,5482.0,22.0,0.0,35.0,37720,2.0,20.287219077594944,5.188392481356063
2015,2,La Pampa,12756.0,40825.0,3719.0,6190.0,562.0,63552,500.0,56.70766522530004,18.685329046975873
2015,2,La Rioja,16463.0,0.0,16.0,2.0,28.0,16491,18.0,16.883190981963825,4.494678751214943
2015,2,Mendoza,153301.0,13030.0,2572.0,38.0,1882.0,169259,1564.0,32.49199583186653,9.068294493026901
2015,2,Misiones,59179.0,29283.0,37.0,5.0,15.0,88512,7.0,27.34768244882168,7.4498150149300955
2015,2,Neuquén,47078.0,34183.0,1044.0,12781.0,2799.0,95644,2241.0,53.117336593231435,15.814175161962616
2015,2,Río Negro,66738.0,26268.0,916.0,3457.0,1348.0,97640,1087.0,45.97612013432327,14.14343856592951
2015,2,Salta,77214.0,20297.0,47.0,129.0,580.0,98264,3.0,30.46112384270092,7.378443804380798
2015,2,San Juan,48670.0,451.0,770.0,1189.0,908.0,51367,621.0,27.64305342045848,7.042097078751527
2015,2,San Luis,11432.0,1025.0,354.0,33.0,377.0,12904,317.0,9.707971837203658,2.778618445940834
2015,2,Santa Cruz,15343.0,2707.0,396.0,4917.0,2400.0,25384,379.0,27.072245027448233,8.058063850217536
2015,2,Santa Fe,333117.0,204685.0,2877.0,4320.0,1389.0,545739,649.0,51.17653890867876,16.093025858679276
2015,2,Santiago Del Estero,33873.0,4365.0,19.0,1091.0,30.0,39375,3.0,17.110566632982863,4.2466687085071415
2015,2,Tierra Del Fuego,22636.0,7927.0,665.0,1.0,2350.0,32960,619.0,74.50787431664719,22.095953780047246
2015,2,Tucumán,139944.0,479.0,116.0,88.0,50.0,140635,42.0,35.68770560918727,8.841187690702666
2015,1,Buenos Aires,1583135.0,1096836.0,134177.0,18754.0,28940.0,2847076,14766.0,56.37048433026737,17.241393436944044
2015,1,Capital Federal,454934.0,841743.0,19334.0,1994.0,14716.0,1321139,11582.0,114.89699714890288,43.65872499007399
2015,1,Catamarca,25033.0,241.0,16.0,1.0,41.0,25312,20.0,25.10946633078758,6.4030169907943355
2015,1,Chaco,54952.0,26161.0,164.0,27.0,56.0,81329,31.0,26.649591220305552,7.143089175357747
2015,1,Chubut,45645.0,717.0,906.0,12540.0,5465.0,63327,1946.0,37.612780685907914,11.585798774556789
2015,1,Córdoba,343883.0,247564.0,415.0,4645.0,450.0,596663,294.0,54.69734650188214,16.79362190248589
2015,1,Corrientes,54649.0,25372.0,129.0,1319.0,62.0,81488,43.0,28.95019128190928,7.642568763996284
2015,1,Entre Ríos,112363.0,47411.0,108.0,5943.0,245.0,165839,231.0,42.06519337351208,12.609336086982932
2015,1,Formosa,21022.0,4951.0,1.0,670.0,56.0,26657,43.0,18.12270367397183,4.62384901660949
2015,1,Jujuy,31505.0,5048.0,22.0,0.0,36.0,36608,3.0,19.68971363262363,5.050879913471037
2015,1,La Pampa,13143.0,39571.0,3215.0,6164.0,604.0,62155,542.0,55.50803232733774,18.332348933631966
2015,1,La Rioja,16282.0,0.0,16.0,2.0,33.0,16310,23.0,16.703201787413843,4.462324463144091
2015,1,Mendoza,152433.0,13030.0,2542.0,29.0,2126.0,168355,1805.0,32.36588756051825,9.059236417534116
2015,1,Misiones,58262.0,26836.0,30.0,5.0,13.0,85139,7.0,26.305604105190643,7.1884830279667495
2015,1,Neuquén,47518.0,32152.0,1024.0,12088.0,2960.0,93373,2369.0,51.95443673810251,15.526250068921229
2015,1,Río Negro,66274.0,25217.0,907.0,3473.0,1462.0,96145,1188.0,45.32694907202778,13.99387526238606
2015,1,Salta,76280.0,19781.0,47.0,129.0,574.0,96793,18.0,30.00978823344275,7.2946429647847415
2015,1,San Juan,48441.0,451.0,755.0,1165.0,1007.0,51117,702.0,27.553192759766446,7.039582453142129
2015,1,San Luis,11414.0,1025.0,351.0,30.0,412.0,12878,354.0,9.716048963760594,2.790401457622043
2015,1,Santa Cruz,16215.0,2700.0,392.0,4772.0,2562.0,26217,424.0,27.994863943494483,8.391896957421542
2015,1,Santa Fe,328809.0,199037.0,2845.0,4239.0,1507.0,535640,797.0,50.24449475931921,15.832773292036375
2015,1,Santiago Del Estero,33813.0,4365.0,19.0,1020.0,35.0,39244,8.0,17.0558169911586,4.2444689547784344
2015,1,Tierra Del Fuego,22291.0,7924.0,657.0,1.0,2583.0,32726,730.0,74.23495170010268,22.16715476458662
2015,1,Tucumán,137857.0,115.0,116.0,88.0,100.0,138184,92.0,35.07860688538978,8.71860866450986
2014,4,Buenos Aires,1575978.0,1070135.0,120528.0,17728.0,32038.0,2801178,15229.0,56.09433653019754,17.0147634301905
2014,4,Capital Federal,455785.0,840224.0,17155.0,1962.0,15394.0,1318526,11994.0,114.89676550801623,43.604620676636536
2014,4,Catamarca,25192.0,241.0,16.0,0.0,44.0,25472,21.0,25.513779082747998,6.459254980059493
2014,4,Chaco,55024.0,10918.0,31.0,0.0,62.0,65998,37.0,21.87078320023224,5.81368220415458
2014,4,Chubut,48539.0,697.0,891.0,12256.0,6159.0,66557,1985.0,40.24927468450274,12.22355578461917
2014,4,Córdoba,345157.0,240452.0,419.0,3918.0,486.0,590113,319.0,54.69689679332299,16.655707331301695
2014,4,Corrientes,54754.0,9526.0,40.0,1315.0,75.0,65656,54.0,23.56243099277512,6.174655065970425
2014,4,Entre Ríos,112291.0,23027.0,57.0,5178.0,260.0,140567,246.0,36.0254708519679,10.718328095183363
2014,4,Formosa,21245.0,4896.0,1.0,0.0,65.0,26156,51.0,17.956311361695214,4.549162969289201
2014,4,Jujuy,31349.0,4583.0,22.0,37.0,11.0,35999,3.0,19.59941818052116,4.982003512117359
2014,4,La Pampa,16043.0,34281.0,514.0,5894.0,648.0,56813,567.0,51.273133452228585,16.816524623987434
2014,4,La Rioja,16352.0,0.0,17.0,0.0,33.0,16379,23.0,17.01075088723615,4.496901902725229
2014,4,Mendoza,151797.0,13030.0,2534.0,31.0,2222.0,167766,1848.0,32.63838187615034,9.056377705209336
2014,4,Misiones,58435.0,18613.0,16.0,150.0,15.0,77222,7.0,24.162430605588312,6.540662222041546
2014,4,Neuquén,47721.0,31778.0,1014.0,11853.0,3030.0,92999,2397.0,52.554989697249574,15.52866412077054
2014,4,Río Negro,66307.0,23703.0,901.0,3819.0,1530.0,95050,1210.0,45.47806275120403,13.889530185847859
2014,4,Salta,76026.0,17289.0,48.0,6.0,578.0,93921,26.0,29.534861619577978,7.103785883014793
2014,4,San Juan,48653.0,451.0,740.0,1202.0,1073.0,51390,729.0,28.037145714560673,7.100961754619733
2014,4,San Luis,11419.0,926.0,355.0,24.0,423.0,12788,359.0,9.786393366351197,2.7819569555272006
2014,4,Santa Cruz,17553.0,448.0,388.0,4395.0,2929.0,25277,436.0,27.802678969652344,8.15757414246012
2014,4,Santa Fe,335267.0,183009.0,3205.0,6282.0,1634.0,528459,938.0,49.999623023482705,15.657532856900755
2014,4,Santiago Del Estero,34110.0,4231.0,19.0,920.0,37.0,39308,9.0,17.26920158364512,4.26296198713424
2014,4,Tierra Del Fuego,21948.0,3664.0,655.0,1.0,2722.0,28249,741.0,66.13781947338316,19.341882280727507
2014,4,Tucumán,137093.0,97.0,116.0,13.0,105.0,137329,95.0,35.32087516932818,8.693215352295233
2014,3,Buenos Aires,1562533.0,1110628.0,124474.0,20049.0,31881.0,2835537,14028.0,56.754739164071026,17.26299843234104
2014,3,Capital Federal,450155.0,833402.0,17886.0,1995.0,14387.0,1307195,10630.0,113.8005123324155,43.20639959292724
2014,3,Catamarca,24380.0,244.0,15.0,0.0,47.0,24665,21.0,24.706121305327624,6.269890252791938
2014,3,Chaco,53321.0,10336.0,29.0,1.0,59.0,63710,36.0,21.112666705262427,5.627757222300207
2014,3,Chubut,49219.0,668.0,882.0,11853.0,6515.0,67130,2007.0,40.59867094427454,12.388234071451354
2014,3,Córdoba,340212.0,240334.0,444.0,4064.0,377.0,585231,200.0,54.23361028299935,16.5601374978714
2014,3,Corrientes,52957.0,9184.0,31.0,1312.0,65.0,63516,33.0,22.78753503515243,5.9862826719116935
2014,3,Entre Ríos,108907.0,22440.0,48.0,5203.0,135.0,136618,115.0,34.981647333712985,10.433826435850124
2014,3,Formosa,21021.0,4836.0,0.0,0.0,80.0,25873,64.0,17.771314831468263,4.5129252671268265
2014,3,Jujuy,30128.0,3541.0,22.0,37.0,13.0,33739,2.0,18.368534215570367,4.68339443034039
2014,3,La Pampa,16051.0,33940.0,538.0,11219.0,677.0,61861,564.0,55.78120173850417,18.33753400191527
2014,3,La Rioja,15864.0,0.0,14.0,1.0,37.0,15893,23.0,16.50671327406722,4.379035874747908
2014,3,Mendoza,150120.0,13030.0,2512.0,40.0,2222.0,166184,1740.0,32.313179561655694,8.992236937014606
2014,3,Misiones,56933.0,18373.0,4.0,3.0,14.0,75327,0.0,23.567356954345527,6.399773666851879
2014,3,Neuquén,54458.0,30964.0,1000.0,12858.0,3087.0,100099,2268.0,56.39541102706976,16.726688649309313
2014,3,Río Negro,65264.0,26590.0,888.0,3533.0,1505.0,96629,1151.0,46.196187157830146,14.159932806209634
2014,3,Salta,73828.0,18394.0,43.0,109.0,580.0,92929,25.0,29.2226843537979,7.053549273694012
2014,3,San Juan,48272.0,451.0,731.0,1199.0,1126.0,51031,748.0,27.854244478102746,7.0752480415613945
2014,3,San Luis,11303.0,925.0,355.0,25.0,438.0,12683,363.0,9.711210759672754,2.770051341285783
2014,3,Santa Cruz,17862.0,492.0,385.0,4273.0,3098.0,25664,446.0,28.231942904274984,8.34323913237982
2014,3,Santa Fe,325577.0,183630.0,4407.0,6540.0,733.0,520196,691.0,49.19588444557267,15.437988654617879
2014,3,Santiago Del Estero,32820.0,3900.0,19.0,768.0,41.0,37539,9.0,16.49220390830193,4.082169590293595
2014,3,Tierra Del Fuego,21840.0,3469.0,650.0,1.0,2832.0,28037,755.0,65.68610204476191,19.344392262780588
2014,3,Tucumán,131739.0,97.0,117.0,13.0,100.0,131978,88.0,33.94375582221807,8.381678430058432
2014,2,Buenos Aires,1568881.0,1025490.0,120008.0,17020.0,33147.0,2750430,14116.0,55.06141695143392,16.794925434991658
2014,2,Capital Federal,447637.0,828411.0,17729.0,1883.0,14555.0,1299502,10713.0,113.1433524754098,42.974776961427445
2014,2,Catamarca,24380.0,243.0,17.0,0.0,43.0,24660,23.0,24.703118860058403,6.284355435383139
2014,2,Chaco,53321.0,9870.0,30.0,0.0,58.0,63243,36.0,20.95799636749445,5.602127567276613
2014,2,Chubut,51070.0,649.0,866.0,10960.0,6974.0,68503,2016.0,41.41020981991258,12.696289361395674
2014,2,Córdoba,337825.0,234729.0,351.0,3673.0,374.0,576747,205.0,53.448126115625996,16.365408420405306
2014,2,Corrientes,52883.0,8680.0,31.0,1309.0,55.0,62925,33.0,22.575613003243586,5.945267054468535
2014,2,Entre Ríos,108900.0,21706.0,49.0,4795.0,133.0,135468,115.0,34.687432371459764,10.372072065869386
2014,2,Formosa,20894.0,4628.0,0.0,0.0,78.0,25535,65.0,17.54041175485166,4.464869672895974
2014,2,Jujuy,30128.0,4161.0,23.0,40.0,9.0,34359,2.0,18.706060999413573,4.784095434078587
2014,2,La Pampa,15957.0,32600.0,513.0,5869.0,689.0,55048,580.0,49.70759616034458,16.379048903362197
2014,2,La Rioja,15864.0,0.0,14.0,0.0,34.0,15889,23.0,16.502564816345664,4.3933834187878436
2014,2,Mendoza,148979.0,13030.0,2480.0,36.0,2282.0,165046,1761.0,32.098238150241194,8.95860097015214
2014,2,Misiones,56933.0,17594.0,4.0,150.0,8.0,74689,0.0,23.367747601299843,6.365807425994047
2014,2,Neuquén,47767.0,29776.0,997.0,10765.0,2983.0,90053,2235.0,50.84274905844866,15.137568029498313
2014,2,Río Negro,64920.0,24944.0,876.0,3657.0,1560.0,94812,1145.0,45.33491032014632,13.946569423268942
2014,2,Salta,73841.0,17504.0,45.0,7.0,577.0,91949,25.0,28.914594000862877,7.004015501526469
2014,2,San Juan,48161.0,451.0,722.0,1139.0,1173.0,50891,755.0,27.782697817958912,7.077771062624967
2014,2,San Luis,11306.0,925.0,354.0,22.0,448.0,12691,364.0,9.717910199871824,2.781512264860477
2014,2,Santa Cruz,18956.0,448.0,381.0,4118.0,3266.0,26710,459.0,29.377007153054272,8.744673181156902
2014,2,Santa Fe,324101.0,178495.0,3085.0,6041.0,636.0,511753,605.0,48.39035138670138,15.216957428230305
2014,2,Santiago Del Estero,32820.0,4231.0,19.0,907.0,34.0,38002,9.0,16.695567347354444,4.143683147939005
2014,2,Tierra Del Fuego,21618.0,3008.0,648.0,1.0,2934.0,27443,766.0,64.35604517159936,19.08631433655622
2014,2,Tucumán,131740.0,97.0,121.0,13.0,98.0,131981,88.0,33.94452688568229,8.409488588173268
2014,1,Buenos Aires,1567685.0,1000879.0,120960.0,16528.0,33824.0,2725732,14144.0,54.570072879439756,16.692346018019045
2014,1,Capital Federal,445569.0,820161.0,17767.0,1866.0,14555.0,1289204,10714.0,112.25412278926913,42.655071630586406
2014,1,Catamarca,24126.0,46.0,17.0,0.0,43.0,24209,23.0,24.251751254585553,6.184614520776599
2014,1,Chaco,52971.0,9497.0,30.0,0.0,58.0,62520,36.0,20.71853886384081,5.553671463702625
2014,1,Chubut,51066.0,539.0,866.0,10776.0,6974.0,68205,2016.0,41.23521807972435,12.703590133239262
2014,1,Córdoba,336841.0,225769.0,347.0,3585.0,368.0,566705,205.0,52.517847544006315,16.125183143749393
2014,1,Corrientes,52565.0,8279.0,31.0,1306.0,55.0,62203,33.0,22.316716713838876,5.891708288681968
2014,1,Entre Ríos,107883.0,21379.0,49.0,4887.0,133.0,134216,115.0,34.367121821250166,10.302247104839328
2014,1,Formosa,20774.0,4548.0,0.0,0.0,100.0,25335,87.0,17.418451079368708,4.444467754793774
2014,1,Jujuy,29765.0,4030.0,23.0,0.0,9.0,33825,2.0,18.41535244687765,4.724302778829112
2014,1,La Pampa,15826.0,31305.0,513.0,5848.0,701.0,53601,592.0,48.42532103828204,15.994061954006705
2014,1,La Rioja,15663.0,0.0,14.0,0.0,34.0,15688,23.0,16.294104815837528,4.353174900044055
2014,1,Mendoza,148970.0,12076.0,2480.0,37.0,2282.0,164084,1761.0,31.91312298660578,8.933318322823283
2014,1,Misiones,56597.0,17191.0,4.0,150.0,8.0,73950,0.0,23.13653864847733,6.323160981949705
2014,1,Neuquén,47790.0,28161.0,997.0,10381.0,3051.0,88077,2303.0,49.79160519138556,14.882265766507492
2014,1,Río Negro,64886.0,24156.0,876.0,3576.0,1572.0,93909,1157.0,44.913957131788514,13.867842232252002
2014,1,Salta,73131.0,17538.0,45.0,8.0,568.0,91265,25.0,28.699559509630678,6.976877486214764
2014,1,San Juan,48161.0,434.0,722.0,808.0,1173.0,50543,755.0,27.59549302299609,7.050796578649686
2014,1,San Luis,11306.0,428.0,354.0,21.0,448.0,12193,364.0,9.347207842190002,2.684668505334274
2014,1,Santa Cruz,18927.0,100.0,381.0,4092.0,3264.0,26304,460.0,28.939093063577776,8.677326900880571
2014,1,Santa Fe,322662.0,174296.0,3059.0,5951.0,644.0,506000,612.0,47.84766256547095,15.077800919408592
2014,1,Santiago Del Estero,32567.0,3598.0,19.0,915.0,34.0,37124,9.0,16.309923503967603,4.058899015580628
2014,1,Tierra Del Fuego,21618.0,2837.0,648.0,1.0,2934.0,27272,766.0,63.965925574153744,19.10492102645171
2014,1,Tucumán,129717.0,83.0,121.0,13.0,98.0,129944,88.0,33.4209747934719,8.307214637543202
